Plot.id,Hexagon,Plot,Species,Live_status,DBH,Crown_class,Distance,Age.ca,Height,modelled.height2,Cruise_tree_class
H12P4,12,4,Sx: spruce hybrid,Standing (Live),12.5,3 (50-75% healthy),NA,NA,NA,18.80818525,8: Younger immature
H12P4,12,4,Sx: spruce hybrid,Standing (Live),34.4,4 (75-100% healthy),NA,NA,NA,25.03644232,8: Younger immature
H12P4,12,4,Sx: spruce hybrid,Standing (Live),16.2,4 (75-100% healthy),NA,NA,NA,19.77445468,8: Younger immature
H12P4,12,4,Sx: spruce hybrid,Standing (Live),20.5,4 (75-100% healthy),NA,NA,NA,20.94134525,8: Younger immature
H12P4,12,4,Fd: douglas-fir,Standing (Live),16,4 (75-100% healthy),NA,NA,NA,19.72133,8: Younger immature
H12P4,12,4,Sx: spruce hybrid,Standing (Live),9.6,3 (50-75% healthy),NA,NA,NA,18.07528072,8: Younger immature
H12P4,12,4,Bl: subalpine fir,Standing (Live),33.3,4 (75-100% healthy),NA,NA,NA,24.69438973,5: Mature
H12P4,12,4,Bl: subalpine fir,Standing (Live),32.4,4 (75-100% healthy),NA,NA,NA,24.41682712,5: Mature
H12P4,12,4,Fd: douglas-fir,Standing (Live),7.8,4 (75-100% healthy),NA,NA,NA,17.63117788,8: Younger immature
H12P4,12,4,Fd: douglas-fir,Standing (Live),27.6,4 (75-100% healthy),NA,NA,NA,22.97143192,8: Younger immature
H12P4,12,4,Sx: spruce hybrid,Standing (Live),10,3 (50-75% healthy),NA,NA,NA,18.175094,8: Younger immature
H12P4,12,4,Sx: spruce hybrid,Standing (Live),13.1,4 (75-100% healthy),NA,NA,NA,18.96250237,8: Younger immature
H12P4,12,4,Fd: douglas-fir,Standing (Live),17.9,3 (50-75% healthy),NA,NA,NA,20.23013917,8: Younger immature
H12P4,12,4,Bl: subalpine fir,Standing (Live),28.6,4 (75-100% healthy),NA,NA,NA,23.26770332,5: Mature
H12P4,12,4,Bl: subalpine fir,Standing (Live),9.6,4 (75-100% healthy),NA,NA,NA,18.07528072,8: Younger immature
H12P4,12,4,Bl: subalpine fir,Standing (Live),8.3,3 (50-75% healthy),NA,NA,NA,17.75370973,8: Younger immature
H12P4,12,4,Bl: subalpine fir,Standing (Live),24.4,4 (75-100% healthy),NA,NA,NA,22.04052632,2: Older immature - Suspect
H12P4,12,4,Bl: subalpine fir,Standing (Live),41.1,4 (75-100% healthy),NA,NA,NA,27.18658957,5: Mature
H12P4,12,4,Bl: subalpine fir,Standing (Live),16.4,3 (50-75% healthy),NA,NA,NA,19.82768152,2: Older immature - Suspect
H12P4,12,4,Sx: spruce hybrid,Standing (Live),10.6,3 (50-75% healthy),NA,NA,NA,18.32558012,8: Younger immature
H12P4,12,4,Sx: spruce hybrid,Standing (Live),26.8,4 (75-100% healthy),NA,NA,NA,22.73625368,8: Younger immature
H12P4,12,4,Sx: spruce hybrid,Standing (Live),10.6,4 (75-100% healthy),NA,NA,NA,18.32558012,8: Younger immature
H12P4,12,4,Sx: spruce hybrid,Standing (Live),21.1,4 (75-100% healthy),NA,NA,NA,21.10792157,8: Younger immature
H12P4,12,4,Sx: spruce hybrid,Standing (Live),43.7,4 (75-100% healthy),NA,NA,NA,28.05185293,8: Younger immature
H12P4,12,4,Fd: douglas-fir,Standing (Live),29,4 (75-100% healthy),NA,NA,NA,23.386927,8: Younger immature
H12P4,12,4,Bl: subalpine fir,Standing (Live),26.6,4 (75-100% healthy),12.92,120,22.7,22.67771452,2: Older immature - Suspect
H12P4,12,4,Bl: subalpine fir,Snag (Dead) (45-90%) ,43.9,1 (0-25% healthy),NA,NA,NA,28.11912677,7: Mature - Dead potential
H12P4,12,4,Bl: subalpine fir,Standing (Live),33.8,1 (0-25% healthy),NA,NA,NA,24.84948508,5: Mature
H12P4,12,4,Sx: spruce hybrid,Standing (Live),8.9,4 (75-100% healthy),NA,NA,NA,17.90159077,8: Younger immature
H12P4,12,4,Sx: spruce hybrid,Standing (Live),10.4,2 (25-50% healthy),NA,NA,NA,18.27531592,8: Younger immature
H12P4,12,4,Bl: subalpine fir,Standing (Live),14.3,4 (75-100% healthy),NA,NA,NA,19.27389493,8: Younger immature
H12P4,12,4,Bl: subalpine fir,Down (Dead) (0-45%),17.8,1 (0-25% healthy),NA,NA,NA,20.20312988,3: Older Immature. Dead Potential
H12P4,12,4,Bl: subalpine fir,Standing (Live),12.6,3 (50-75% healthy),NA,NA,NA,18.83384092,8: Younger immature
H12P4,12,4,Bl: subalpine fir,Down (Dead) (0-45%),22,1 (0-25% healthy),NA,NA,NA,21.35951,3: Older Immature. Dead Potential
H12P4,12,4,Sx: spruce hybrid,Standing (Live),20.5,4 (75-100% healthy),NA,NA,NA,20.94134525,8: Younger immature
H12P4,12,4,Bl: subalpine fir,Down (Dead) (0-45%),24.4,1 (0-25% healthy),NA,NA,NA,22.04052632,4: Dead useless
H12P4,12,4,Sx: spruce hybrid,Standing (Live),13.1,2 (25-50% healthy),NA,NA,NA,18.96250237,8: Younger immature
H12P4,12,4,Other,Down (Dead) (0-45%),21.6,1 (0-25% healthy),NA,NA,NA,21.24743752,4: Dead useless
H12P4,12,4,Sx: spruce hybrid,Standing (Live),15.1,3 (50-75% healthy),NA,NA,NA,19.48353317,8: Younger immature
H12P4,12,4,Bl: subalpine fir,Down (Dead) (0-45%),20.7,1 (0-25% healthy),NA,NA,NA,20.99676853,4: Dead useless
H12P4,12,4,Sx: spruce hybrid,Standing (Live),37.3,4 (75-100% healthy),10.01,60,21.5,25.95303053,8: Younger immature
H12P4,12,4,Bl: subalpine fir,Standing (Live),22.4,3 (50-75% healthy),NA,NA,NA,21.47199112,2: Older immature - Suspect
H12P4,12,4,Bl: subalpine fir,Down (Dead) (0-45%),30.8,1 (0-25% healthy),NA,NA,NA,23.92849048,4: Dead useless
H12P4,12,4,Bl: subalpine fir,Standing (Live),14.1,3 (50-75% healthy),NA,NA,NA,19.22174077,8: Younger immature
H12P4,12,4,Other,Down (Dead) (0-45%),33.5,1 (0-25% healthy),NA,NA,NA,24.75635125,4: Dead useless
H12P4,12,4,Bl: subalpine fir,Standing (Live),33.4,4 (75-100% healthy),5.91,145,22.8,24.72535772,5: Mature
H12P4,12,4,Bl: subalpine fir,Standing (Live),10.9,4 (75-100% healthy),NA,NA,NA,18.40116797,8: Younger immature
H12P4,12,4,Fd: douglas-fir,Standing (Live),11,4 (75-100% healthy),NA,NA,NA,18.426415,8: Younger immature
H12P4,12,4,Bl: subalpine fir,Standing (Live),26.5,4 (75-100% healthy),NA,NA,NA,22.64848325,1: Older Immature
H12P2,12,2,Bl: subalpine fir,Standing (Live),29,4 (75-100% healthy),16.92,99,25.1,23.386927,1: Older Immature
H12P2,12,2,Sx: spruce hybrid,Standing (Live),40.1,4 (75-100% healthy),15,120,31.6,26.85839317,1: Older Immature
H12P2,12,2,Bl: subalpine fir,Standing (Live),27,4 (75-100% healthy),8.75,110,26.8,22.794895,1: Older Immature
H12P2,12,2,Sx: spruce hybrid,Standing (Live),21.2,4 (75-100% healthy),3.12,58,20.3,21.13577368,8: Younger immature
H12P2,12,2,Other,Down (Dead) (0-45%),44.1,1 (0-25% healthy),NA,NA,NA,28.18650277,4: Dead useless
H12P2,12,2,Bl: subalpine fir,Standing (Live),15.5,3 (50-75% healthy),NA,NA,NA,19.58896525,2: Older immature - Suspect
H12P2,12,2,Other,Down (Dead) (0-45%),46.2,1 (0-25% healthy),NA,NA,NA,28.90011868,4: Dead useless
H12P2,12,2,Bl: subalpine fir,Standing (Live),12.7,1 (0-25% healthy),NA,NA,NA,18.85952213,2: Older immature - Suspect
H12P2,12,2,Bl: subalpine fir,Down (Dead) (0-45%),29.7,1 (0-25% healthy),NA,NA,NA,23.59655173,3: Older Immature. Dead Potential
H12P2,12,2,Bl: subalpine fir,Standing (Live),14.8,4 (75-100% healthy),NA,NA,NA,19.40472728,8: Younger immature
H12P2,12,2,Bl: subalpine fir,Down (Dead) (0-45%),23.9,1 (0-25% healthy),NA,NA,NA,21.89743477,3: Older Immature. Dead Potential
H12P2,12,2,Bl: subalpine fir,Snag (Dead) (45-90%) ,13,1 (0-25% healthy),NA,NA,NA,18.936719,3: Older Immature. Dead Potential
H12P2,12,2,Other,Down (Dead) (0-45%),41,1 (0-25% healthy),NA,NA,NA,27.153655,4: Dead useless
H12P2,12,2,Sx: spruce hybrid,Down (Dead) (0-45%),37.2,1 (0-25% healthy),NA,NA,NA,25.92106648,3: Older Immature. Dead Potential
H12P2,12,2,Bl: subalpine fir,Standing (Live),33.5,3 (50-75% healthy),NA,NA,NA,24.75635125,2: Older immature - Suspect
H12P2,12,2,Bl: subalpine fir,Down (Dead) (0-45%),29,1 (0-25% healthy),NA,NA,NA,23.386927,3: Older Immature. Dead Potential
H12P2,12,2,Bl: subalpine fir,Snag (Dead) (45-90%) ,13.6,1 (0-25% healthy),NA,NA,NA,19.09180232,3: Older Immature. Dead Potential
H12P2,12,2,Bl: subalpine fir,Down (Dead) (0-45%),18.5,1 (0-25% healthy),NA,NA,NA,20.39273125,4: Dead useless
H12P2,12,2,Ep: paper birch,Standing (Live),31.1,4 (75-100% healthy),NA,NA,NA,24.01955557,5: Mature
H12P2,12,2,Fd: douglas-fir,Down (Dead) (0-45%),59,1 (0-25% healthy),NA,NA,NA,33.493327,4: Dead useless
H12P2,12,2,Bl: subalpine fir,Standing (Live),8.3,4 (75-100% healthy),NA,NA,NA,17.75370973,8: Younger immature
H12P2,12,2,Bl: subalpine fir,Snag (Dead) (45-90%) ,9.9,1 (0-25% healthy),NA,NA,NA,18.15010237,4: Dead useless
H12P2,12,2,Bl: subalpine fir,Standing (Live),13.1,3 (50-75% healthy),NA,NA,NA,18.96250237,2: Older immature - Suspect
H12P2,12,2,Bl: subalpine fir,Snag (Dead) (45-90%) ,12.6,1 (0-25% healthy),NA,NA,NA,18.83384092,2: Older immature - Suspect
H12P2,12,2,Bl: subalpine fir,Down (Dead) (0-45%),24.9,1 (0-25% healthy),NA,NA,NA,22.18425637,3: Older Immature. Dead Potential
H12P2,12,2,Pl: lodgepole pine,Down (Dead) (0-45%),35.2,1 (0-25% healthy),NA,NA,NA,25.28714888,7: Mature - Dead potential
H12P2,12,2,Bl: subalpine fir,Standing (Live),9.5,3 (50-75% healthy),NA,NA,NA,18.05039125,8: Younger immature
H12P2,12,2,Bl: subalpine fir,Snag (Dead) (45-90%) ,20.1,1 (0-25% healthy),NA,NA,NA,20.83080517,2: Older immature - Suspect
H12P2,12,2,Bl: subalpine fir,Standing (Live),11.7,3 (50-75% healthy),NA,NA,NA,18.60385933,8: Younger immature
H12P2,12,2,Bl: subalpine fir,Standing (Live),15,4 (75-100% healthy),NA,NA,NA,19.457239,2: Older immature - Suspect
H12P2,12,2,Sx: spruce hybrid,Down (Dead) (0-45%),45.1,1 (0-25% healthy),NA,NA,NA,28.52491517,4: Dead useless
H12P2,12,2,Bl: subalpine fir,Standing (Live),19.5,4 (75-100% healthy),NA,NA,NA,20.66576125,2: Older immature - Suspect
H12P2,12,2,Bl: subalpine fir,Standing (Live),22.2,3 (50-75% healthy),NA,NA,NA,21.41569948,2: Older immature - Suspect
H12P2,12,2,Bl: subalpine fir,Standing (Live),17.5,3 (50-75% healthy),NA,NA,NA,20.12225525,2: Older immature - Suspect
H12P2,12,2,Fd: douglas-fir,Standing (Live),8.4,4 (75-100% healthy),NA,NA,NA,17.77829272,8: Younger immature
H12P2,12,2,Bl: subalpine fir,Snag (Dead) (45-90%) ,10,1 (0-25% healthy),NA,NA,NA,18.175094,9: Younger immature - Dead potential
H12P2,12,2,Bl: subalpine fir,Standing (Live),12.3,3 (50-75% healthy),NA,NA,NA,18.75695053,8: Younger immature
H12P2,12,2,Bl: subalpine fir,Standing (Live),30.1,4 (75-100% healthy),NA,NA,NA,23.71689917,1: Older Immature
H12P2,12,2,Bl: subalpine fir,Standing (Live),22.2,3 (50-75% healthy),NA,NA,NA,21.41569948,2: Older immature - Suspect
H12P2,12,2,Sx: spruce hybrid,Standing (Live),12.4,3 (50-75% healthy),NA,NA,NA,18.78255512,8: Younger immature
H12P2,12,2,Bl: subalpine fir,Standing (Live),13.9,4 (75-100% healthy),NA,NA,NA,19.16968877,8: Younger immature
H12P2,12,2,Sx: spruce hybrid,Standing (Live),7.6,2 (25-50% healthy),NA,NA,NA,17.58234392,8: Younger immature
H12P2,12,2,Bl: subalpine fir,Snag (Dead) (45-90%) ,18.1,1 (0-25% healthy),NA,NA,NA,20.28423437,9: Younger immature - Dead potential
H12P2,12,2,Sx: spruce hybrid,Standing (Live),47.3,1 (0-25% healthy),NA,NA,NA,29.27841253,5: Mature
H12P2,12,2,Bl: subalpine fir,Standing (Live),34.2,4 (75-100% healthy),NA,NA,NA,24.97402108,2: Older immature - Suspect
H12P2,12,2,Sx: spruce hybrid,Standing (Live),29.4,3 (50-75% healthy),NA,NA,NA,23.50655932,8: Younger immature
H12P2,12,2,Bl: subalpine fir,Standing (Live),26.1,4 (75-100% healthy),NA,NA,NA,22.53181357,1: Older Immature
H12P2,12,2,Bl: subalpine fir,Standing (Live),12.3,2 (25-50% healthy),NA,NA,NA,18.75695053,8: Younger immature
H12P2,12,2,Bl: subalpine fir,Standing (Live),20.7,4 (75-100% healthy),NA,NA,NA,20.99676853,2: Older immature - Suspect
H12P2,12,2,Bl: subalpine fir,Standing (Live),20,4 (75-100% healthy),NA,NA,NA,20.803234,1: Older Immature
H12P2,12,2,Bl: subalpine fir,Standing (Live),21.1,4 (75-100% healthy),NA,NA,NA,21.10792157,1: Older Immature
H12P2,12,2,Bl: subalpine fir,Standing (Live),39,1 (0-25% healthy),NA,NA,NA,26.500327,2: Older immature - Suspect
H12P2,12,2,Sx: spruce hybrid,Standing (Live),9.6,4 (75-100% healthy),NA,NA,NA,18.07528072,8: Younger immature
H12P2,12,2,Bl: subalpine fir,Snag (Dead) (45-90%) ,14.7,1 (0-25% healthy),NA,NA,NA,19.37850973,9: Younger immature - Dead potential
H12P2,12,2,Bl: subalpine fir,Standing (Live),16,3 (50-75% healthy),NA,NA,NA,19.72133,8: Younger immature
H12P2,12,2,Bl: subalpine fir,Snag (Dead) (45-90%) ,7.6,1 (0-25% healthy),NA,NA,NA,17.58234392,9: Younger immature - Dead potential
H12P2,12,2,Bl: subalpine fir,Standing (Live),14,4 (75-100% healthy),NA,NA,NA,19.195702,8: Younger immature
H12P2,12,2,Bl: subalpine fir,Standing (Live),32.8,4 (75-100% healthy),NA,NA,NA,24.53993288,2: Older immature - Suspect
H12P2,12,2,Sx: spruce hybrid,Standing (Live),27.5,4 (75-100% healthy),NA,NA,NA,22.94194525,8: Younger immature
H12P2,12,2,Sx: spruce hybrid,Standing (Live),29.1,4 (75-100% healthy),NA,NA,NA,23.41679677,1: Older Immature
H11P6,11,6,Bl: subalpine fir,Standing (Live),8.7,2 (25-50% healthy),NA,NA,NA,17.85219493,8: Younger immature
H11P6,11,6,Bl: subalpine fir,Standing (Live),18.7,4 (75-100% healthy),9.17,46,18.3,20.44713293,8: Younger immature
H11P6,11,6,Fd: douglas-fir,Standing (Live),41.8,4 (75-100% healthy),3.92,52,21.6,27.41784668,8: Younger immature
H11P6,11,6,Other,Down (Dead) (0-45%),39,1 (0-25% healthy),NA,NA,NA,26.500327,4: Dead useless
H11P6,11,6,Other,Down (Dead) (0-45%),48.1,1 (0-25% healthy),NA,NA,NA,29.55547637,4: Dead useless
H11P6,11,6,Bl: subalpine fir,Standing (Live),21.4,4 (75-100% healthy),13.07,46,18,21.19155452,8: Younger immature
H11P6,11,6,Other,Down (Dead) (0-45%),28.4,1 (0-25% healthy),NA,NA,NA,23.20824472,4: Dead useless
H11P6,11,6,Fd: douglas-fir,Standing (Live),35.9,4 (75-100% healthy),8,66,25.2,25.50785797,8: Younger immature
H11P6,11,6,Other,Down (Dead) (0-45%),26.9,1 (0-25% healthy),NA,NA,NA,22.76556157,4: Dead useless
H11P6,11,6,Other,Down (Dead) (0-45%),36.3,1 (0-25% healthy),NA,NA,NA,25.63453933,4: Dead useless
H11P6,11,6,Fd: douglas-fir,Standing (Live),15.1,4 (75-100% healthy),NA,NA,NA,19.48353317,8: Younger immature
H11P6,11,6,Fd: douglas-fir,Standing (Live),11.5,4 (75-100% healthy),NA,NA,NA,18.55303325,8: Younger immature
H11P6,11,6,Other,Down (Dead) (0-45%),43.1,1 (0-25% healthy),NA,NA,NA,27.85064437,4: Dead useless
H11P6,11,6,Other,Down (Dead) (0-45%),27,1 (0-25% healthy),NA,NA,NA,22.794895,4: Dead useless
H11P6,11,6,Bl: subalpine fir,Snag (Dead) (45-90%) ,19.7,1 (0-25% healthy),NA,NA,NA,20.72067373,9: Younger immature - Dead potential
H11P6,11,6,Fd: douglas-fir,Standing (Live),12,4 (75-100% healthy),NA,NA,NA,18.68029,8: Younger immature
H11P6,11,6,Sx: spruce hybrid,Standing (Live),18.1,4 (75-100% healthy),NA,NA,NA,20.28423437,8: Younger immature
H11P6,11,6,Bl: subalpine fir,Down (Dead) (0-45%),24,1 (0-25% healthy),NA,NA,NA,21.926002,4: Dead useless
H11P6,11,6,Bl: subalpine fir,Standing (Live),8.9,4 (75-100% healthy),NA,NA,NA,17.90159077,8: Younger immature
H11P6,11,6,Fd: douglas-fir,Standing (Live),45.4,4 (75-100% healthy),NA,NA,NA,28.62693692,1: Older Immature
H11P6,11,6,Other,Down (Dead) (0-45%),31.7,1 (0-25% healthy),NA,NA,NA,24.20237533,4: Dead useless
H11P6,11,6,Bl: subalpine fir,Standing (Live),8,3 (50-75% healthy),NA,NA,NA,17.680114,8: Younger immature
H11P6,11,6,Other,Down (Dead) (0-45%),22.3,1 (0-25% healthy),NA,NA,NA,21.44383253,4: Dead useless
H11P6,11,6,Ep: paper birch,Standing (Live),20.5,4 (75-100% healthy),NA,NA,NA,20.94134525,5: Mature
H11P6,11,6,Fd: douglas-fir,Down (Dead) (0-45%),49.7,1 (0-25% healthy),NA,NA,NA,30.11450773,4: Dead useless
H11P6,11,6,Bl: subalpine fir,Snag (Dead) (45-90%) ,17.1,1 (0-25% healthy),NA,NA,NA,20.01477997,9: Younger immature - Dead potential
H11P6,11,6,Fd: douglas-fir,Standing (Live),24.7,4 (75-100% healthy),NA,NA,NA,22.12668773,8: Younger immature
H11P6,11,6,Sx: spruce hybrid,Standing (Live),19.2,4 (75-100% healthy),NA,NA,NA,20.58358408,8: Younger immature
H11P6,11,6,Sx: spruce hybrid,Standing (Live),21.7,4 (75-100% healthy),NA,NA,NA,21.27541733,8: Younger immature
H11P6,11,6,Fd: douglas-fir,Standing (Live),26.4,4 (75-100% healthy),NA,NA,NA,22.61927752,8: Younger immature
H11P6,11,6,Bl: subalpine fir,Standing (Live),8.7,1 (0-25% healthy),NA,NA,NA,17.85219493,8: Younger immature
H11P6,11,6,Bl: subalpine fir,Standing (Live),7.6,3 (50-75% healthy),NA,NA,NA,17.58234392,8: Younger immature
H11P6,11,6,Bl: subalpine fir,Standing (Live),13.2,4 (75-100% healthy),NA,NA,NA,18.98831128,8: Younger immature
H11P6,11,6,Fd: douglas-fir,Standing (Live),27.4,4 (75-100% healthy),NA,NA,NA,22.91248412,8: Younger immature
H11P6,11,6,Sx: spruce hybrid,Standing (Live),19.6,3 (50-75% healthy),NA,NA,NA,20.69320472,8: Younger immature
H11P6,11,6,Fd: douglas-fir,Snag (Dead) (45-90%) ,13,1 (0-25% healthy),NA,NA,NA,18.936719,9: Younger immature - Dead potential
H11P6,11,6,Sx: spruce hybrid,Standing (Live),21.5,4 (75-100% healthy),NA,NA,NA,21.21948325,8: Younger immature
H11P6,11,6,Fd: douglas-fir,Standing (Live),22.5,4 (75-100% healthy),NA,NA,NA,21.50017525,8: Younger immature
H11P6,11,6,Bl: subalpine fir,Snag (Dead) (45-90%) ,23.2,1 (0-25% healthy),NA,NA,NA,21.69817928,9: Younger immature - Dead potential
H11P6,11,6,Bl: subalpine fir,Snag (Dead) (45-90%) ,11.8,1 (0-25% healthy),NA,NA,NA,18.62931068,9: Younger immature - Dead potential
H11P6,11,6,Fd: douglas-fir,Snag (Dead) (45-90%) ,13.3,1 (0-25% healthy),NA,NA,NA,19.01414573,8: Younger immature
H11P6,11,6,Fd: douglas-fir,Standing (Live),17.3,4 (75-100% healthy),NA,NA,NA,20.06846653,8: Younger immature
H11P6,11,6,Bl: subalpine fir,Standing (Live),14.8,1 (0-25% healthy),NA,NA,NA,19.40472728,8: Younger immature
H11P6,11,6,Bl: subalpine fir,Standing (Live),11.7,2 (25-50% healthy),NA,NA,NA,18.60385933,8: Younger immature
H11P6,11,6,Bl: subalpine fir,Standing (Live),10.1,3 (50-75% healthy),NA,NA,NA,18.20011117,8: Younger immature
H11P6,11,6,Bl: subalpine fir,Standing (Live),8.8,4 (75-100% healthy),NA,NA,NA,17.87688008,8: Younger immature
H11P6,11,6,Bl: subalpine fir,Snag (Dead) (45-90%) ,9.3,1 (0-25% healthy),NA,NA,NA,18.00068893,8: Younger immature
H11P6,11,6,Bl: subalpine fir,Standing (Live),13.6,4 (75-100% healthy),NA,NA,NA,19.09180232,8: Younger immature
H11P6,11,6,Sx: spruce hybrid,Standing (Live),20.2,4 (75-100% healthy),NA,NA,NA,20.85840188,8: Younger immature
H11P6,11,6,Sx: spruce hybrid,Standing (Live),13.7,4 (75-100% healthy),NA,NA,NA,19.11773893,8: Younger immature
H11P6,11,6,Sx: spruce hybrid,Standing (Live),12.9,3 (50-75% healthy),NA,NA,NA,18.91096117,8: Younger immature
H11P6,11,6,Bl: subalpine fir,Snag (Dead) (45-90%) ,26.9,1 (0-25% healthy),NA,NA,NA,22.76556157,8: Younger immature
H11P6,11,6,Sx: spruce hybrid,Standing (Live),17.1,3 (50-75% healthy),NA,NA,NA,20.01477997,8: Younger immature
H11P6,11,6,Sx: spruce hybrid,Standing (Live),20.6,4 (75-100% healthy),NA,NA,NA,20.96904412,8: Younger immature
H11P6,11,6,Bl: subalpine fir,Standing (Live),11.8,3 (50-75% healthy),NA,NA,NA,18.62931068,8: Younger immature
H11P6,11,6,Bl: subalpine fir,Standing (Live),15.8,2 (25-50% healthy),NA,NA,NA,19.66830748,8: Younger immature
H11P6,11,6,Bl: subalpine fir,Standing (Live),10,3 (50-75% healthy),NA,NA,NA,18.175094,8: Younger immature
H11P6,11,6,Bl: subalpine fir,Standing (Live),13,3 (50-75% healthy),NA,NA,NA,18.936719,8: Younger immature
H11P6,11,6,Bl: subalpine fir,Snag (Dead) (45-90%) ,39.8,1 (0-25% healthy),NA,NA,NA,26.76043228,8: Younger immature
H11P6,11,6,Fd: douglas-fir,Standing (Live),11.9,4 (75-100% healthy),NA,NA,NA,18.65478757,8: Younger immature
H11P6,11,6,Bl: subalpine fir,Snag (Dead) (45-90%) ,7.5,1 (0-25% healthy),NA,NA,NA,17.55796525,8: Younger immature
H11P6,11,6,Bl: subalpine fir,Snag (Dead) (45-90%) ,10.5,1 (0-25% healthy),NA,NA,NA,18.30043525,9: Younger immature - Dead potential
H11P6,11,6,Bl: subalpine fir,Snag (Dead) (45-90%) ,7.7,1 (0-25% healthy),NA,NA,NA,17.60674813,8: Younger immature
H11P6,11,6,Fd: douglas-fir,Standing (Live),8,4 (75-100% healthy),NA,NA,NA,17.680114,8: Younger immature
H11P6,11,6,Sx: spruce hybrid,Standing (Live),20.5,4 (75-100% healthy),NA,NA,NA,20.94134525,8: Younger immature
H11P6,11,6,Fd: douglas-fir,Standing (Live),18.7,4 (75-100% healthy),NA,NA,NA,20.44713293,8: Younger immature
H11P6,11,6,Fd: douglas-fir,Standing (Live),17.6,4 (75-100% healthy),NA,NA,NA,20.14918792,8: Younger immature
H11P6,11,6,Fd: douglas-fir,Standing (Live),8.1,4 (75-100% healthy),NA,NA,NA,17.70462037,8: Younger immature
H11P6,11,6,Bl: subalpine fir,Snag (Dead) (45-90%) ,23.6,1 (0-25% healthy),NA,NA,NA,21.81188632,8: Younger immature
H11P6,11,6,Bl: subalpine fir,Snag (Dead) (45-90%) ,20.3,1 (0-25% healthy),NA,NA,NA,20.88602413,8: Younger immature
H11P6,11,6,Bl: subalpine fir,Snag (Dead) (45-90%) ,20.5,1 (0-25% healthy),NA,NA,NA,20.94134525,8: Younger immature
H11P6,11,6,Bl: subalpine fir,Snag (Dead) (45-90%) ,13,1 (0-25% healthy),NA,NA,NA,18.936719,8: Younger immature
H11P6,11,6,Bl: subalpine fir,Snag (Dead) (45-90%) ,7.8,1 (0-25% healthy),NA,NA,NA,17.63117788,8: Younger immature
H11P6,11,6,Fd: douglas-fir,Standing (Live),7.6,4 (75-100% healthy),NA,NA,NA,17.58234392,8: Younger immature
H11P6,11,6,Fd: douglas-fir,Standing (Live),11.4,4 (75-100% healthy),NA,NA,NA,18.52765852,8: Younger immature
H11P6,11,6,Fd: douglas-fir,Standing (Live),9.7,4 (75-100% healthy),NA,NA,NA,18.10019573,8: Younger immature
H11P6,11,6,Fd: douglas-fir,Standing (Live),33.9,4 (75-100% healthy),NA,NA,NA,24.88058077,8: Younger immature
H11P6,11,6,Sx: spruce hybrid,Standing (Live),8.1,4 (75-100% healthy),NA,NA,NA,17.70462037,8: Younger immature
H11P6,11,6,Bl: subalpine fir,Standing (Live),14.8,3 (50-75% healthy),NA,NA,NA,19.40472728,8: Younger immature
H11P6,11,6,Bl: subalpine fir,Snag (Dead) (45-90%) ,14.1,1 (0-25% healthy),NA,NA,NA,19.22174077,8: Younger immature
H11P6,11,6,Bl: subalpine fir,Standing (Live),7.8,3 (50-75% healthy),NA,NA,NA,17.63117788,8: Younger immature
H11P6,11,6,Bl: subalpine fir,Snag (Dead) (45-90%) ,12.2,1 (0-25% healthy),NA,NA,NA,18.73137148,8: Younger immature
H11P6,11,6,Fd: douglas-fir,Standing (Live),26,4 (75-100% healthy),NA,NA,NA,22.50271,8: Younger immature
H11P6,11,6,Bl: subalpine fir,Standing (Live),8.5,3 (50-75% healthy),NA,NA,NA,17.80290125,8: Younger immature
H11P6,11,6,Bl: subalpine fir,Snag (Dead) (45-90%) ,15.2,1 (0-25% healthy),NA,NA,NA,19.50985288,9: Younger immature - Dead potential
H11P6,11,6,Bl: subalpine fir,Snag (Dead) (45-90%) ,11.9,1 (0-25% healthy),NA,NA,NA,18.65478757,9: Younger immature - Dead potential
H11P6,11,6,Sx: spruce hybrid,Standing (Live),43.2,4 (75-100% healthy),NA,NA,NA,27.88411528,1: Older Immature
H11P6,11,6,Fd: douglas-fir,Standing (Live),19.8,4 (75-100% healthy),NA,NA,NA,20.74816828,8: Younger immature
H11P6,11,6,Bl: subalpine fir,Snag (Dead) (45-90%) ,10,1 (0-25% healthy),NA,NA,NA,18.175094,9: Younger immature - Dead potential
H11P6,11,6,Bl: subalpine fir,Snag (Dead) (45-90%) ,8.2,1 (0-25% healthy),NA,NA,NA,17.72915228,9: Younger immature - Dead potential
H11P6,11,6,Fd: douglas-fir,Standing (Live),31.9,4 (75-100% healthy),NA,NA,NA,24.26351957,8: Younger immature
H11P6,11,6,Fd: douglas-fir,Standing (Live),11.7,3 (50-75% healthy),NA,NA,NA,18.60385933,8: Younger immature
H11P6,11,6,Bl: subalpine fir,Standing (Live),11.8,1 (0-25% healthy),NA,NA,NA,18.62931068,8: Younger immature
H11P6,11,6,Bl: subalpine fir,Snag (Dead) (45-90%) ,24.6,1 (0-25% healthy),NA,NA,NA,22.09794172,9: Younger immature - Dead potential
H11P6,11,6,Bl: subalpine fir,Snag (Dead) (45-90%) ,13.5,1 (0-25% healthy),NA,NA,NA,19.06589125,8: Younger immature
H11P6,11,6,Bl: subalpine fir,Standing (Live),9.2,4 (75-100% healthy),NA,NA,NA,17.97587608,8: Younger immature
